iteration= 0
(C, 0, 0, d, 0):X=[0]
(E, 0, 2, d, 75):sb=[-11.988188195437502]
(E, 0, 2, d, 100):sb=[-14.036420494406254]
(E, 0, 2, r, 0):X=[0]
(E, 0, 2, r, 25):sa=[-7.7764628984375]
(E, 0, 2, r, 50):sb=[-29.72179421328125]
(E, 0, 2, r, 75):sb=[-35.496436146875]
(E, 0, 2, r, 100):mc=[-35.97445748375854]
(E, 0, 3, d, 0):X=[0]
(E, 0, 3, d, 25):sa=[35.674263533281255]
(E, 0, 3, d, 50):sb=[-1.414036335]
(E, 0, 3, d, 75):sb=[-11.987311089312502]
(E, 0, 3, d, 100):sb=[-14.036420494406254]
(E, 0, 3, r, 0):X=[0]
(E, 0, 3, r, 25):sa=[-7.773347419921875]
(E, 0, 3, r, 50):sb=[-29.72179421328125]
(E, 0, 3, r, 75):sb=[-35.4963500140625]
(E, 0, 3, r, 100):mc=[-35.97445748375854]
(E, 1, 0, d, 0):X=[0]
(E, 1, 0, d, 25):sb=[-1.3313472100000001]
(E, 1, 0, d, 50):sb=[-1.414036335]
(E, 1, 0, d, 75):sb=[-14.012000813156252]
(E, 1, 0, d, 100):sb=[-14.036420494406254]
(E, 1, 0, r, 0):X=[0]
(E, 1, 0, r, 25):sb=[-27.9730595]
(E, 1, 0, r, 50):sb=[-29.72179421328125]
(E, 1, 0, r, 75):mc=[-35.97446169899902]
(E, 1, 0, r, 100):mc=[-35.97446169899902]
(E, 1, 1, d, 0):X=[0]
(E, 1, 1, d, 25):sa=[34.83358159875001]
(E, 1, 1, d, 50):sb=[-1.414036335]
(E, 1, 1, d, 75):sb=[-12.030606859750002]
(E, 1, 1, d, 100):sb=[-14.036420494406254]
(E, 1, 1, r, 0):X=[0]
(E, 1, 1, r, 25):sa=[-8.025784578125]
(E, 1, 1, r, 50):sb=[-29.72179421328125]
(E, 1, 1, r, 75):sb=[-35.50335616640625]
(E, 1, 1, r, 100):mc=[-35.97446169899902]
(E, 1, 2, d, 0):X=[0]
(E, 1, 2, d, 25):sa=[35.65656262562501]
(E, 1, 2, d, 50):sb=[-1.414036335]
(E, 1, 2, d, 75):sb=[-11.988188195437502]
(E, 1, 2, d, 100):sb=[-14.036420494406254]
(E, 1, 2, r, 0):X=[0]
(E, 1, 2, r, 25):sa=[-7.7764628984375]
(E, 1, 2, r, 50):sb=[-29.72179421328125]
(E, 1, 2, r, 75):sb=[-35.496436146875]
(E, 1, 2, r, 100):mc=[-35.97445748375854]
(E, 1, 3, d, 0):X=[0]
(E, 1, 3, d, 25):sa=[35.674263533281255]
(E, 1, 3, d, 50):sb=[-1.414036335]
(E, 1, 3, d, 75):sb=[-11.987311089312502]
(E, 1, 3, d, 100):sb=[-14.036420494406254]
(E, 1, 3, r, 0):X=[0]
(E, 1, 3, r, 25):sa=[-7.773347419921875]
(E, 1, 3, r, 50):sb=[-29.72179421328125]
(E, 1, 3, r, 75):sb=[-35.4963500140625]
(E, 1, 3, r, 100):mc=[-35.97445748375854]
(E, 2, 0, d, 0):X=[0]
(E, 2, 0, d, 25):sb=[-1.3313472100000001]
(E, 2, 0, d, 50):sb=[-1.414036335]
(E, 2, 0, d, 75):sb=[-14.012000813156252]
(E, 2, 0, d, 100):sb=[-14.036420494406254]
(E, 2, 0, r, 0):X=[0]
(E, 2, 0, r, 25):sb=[-27.9730595]
(E, 2, 0, r, 50):sb=[-29.72179421328125]
(E, 2, 0, r, 75):mc=[-35.97446169899902]
(E, 2, 0, r, 100):mc=[-35.97446169899902]
(E, 2, 1, d, 0):X=[0]
(E, 2, 1, d, 25):sa=[34.83358159875001]
(E, 2, 1, d, 50):sb=[-1.414036335]
(E, 2, 1, d, 75):sb=[-12.030606859750002]
(E, 2, 1, d, 100):sb=[-14.036420494406254]
(E, 2, 1, r, 0):X=[0]
(E, 2, 1, r, 25):sa=[-8.025784578125]
(E, 2, 1, r, 50):sb=[-29.72179421328125]
(E, 2, 1, r, 75):sb=[-35.50335616640625]
(E, 2, 1, r, 100):mc=[-35.97446169899902]
(E, 2, 2, d, 0):X=[0]
(E, 2, 2, d, 25):sa=[35.65656262562501]
(E, 2, 2, d, 50):sb=[-1.414036335]
(E, 2, 2, d, 75):sb=[-11.988188195437502]
(E, 2, 2, d, 100):sb=[-14.036420494406254]
(E, 2, 2, r, 0):X=[0]
(E, 2, 2, r, 25):sa=[-7.7764628984375]
(E, 2, 2, r, 50):sb=[-29.72179421328125]
(E, 2, 2, r, 75):sb=[-35.496436146875]
(E, 2, 2, r, 100):mc=[-35.97445748375854]
(E, 2, 3, d, 0):X=[0]
(E, 2, 3, d, 25):sa=[35.674263533281255]
(E, 2, 3, d, 50):sb=[-1.414036335]
(E, 2, 3, d, 75):sb=[-11.987311089312502]
(E, 2, 3, d, 100):sb=[-14.036420494406254]
(E, 2, 3, r, 0):X=[0]
(E, 2, 3, r, 25):sa=[-7.773347419921875]
(E, 2, 3, r, 50):sb=[-29.72179421328125]
(E, 2, 3, r, 75):sb=[-35.4963500140625]
(E, 2, 3, r, 100):mc=[-35.97445748375854]
(W, 0, 0, d, 0):X=[0]
(W, 0, 0, d, 25):mc=[-13.174421612788088]
(W, 0, 0, d, 50):mc=[-13.222380607905274]
(W, 0, 0, d, 75):stay=[-13.330078125]
(W, 0, 0, d, 100):stay=[-13.330078125]
(W, 0, 0, r, 0):X=[0]
(W, 0, 0, r, 25):stay=[-13.308260184814454]
(W, 0, 0, r, 50):stay=[-13.314885599853515]
(W, 0, 0, r, 75):stay=[-13.330078125]
(W, 0, 0, r, 100):stay=[-13.330078125]
(W, 0, 1, d, 0):X=[0]
(W, 0, 1, d, 25):sa=[0.026272530419920503]
(W, 0, 1, d, 50):mc=[-13.222380607905274]
(W, 0, 1, d, 75):sa=[-13.324561926708984]
(W, 0, 1, d, 100):sa=[-13.330078125]
(W, 0, 1, r, 0):X=[0]
(W, 0, 1, r, 25):sa=[0.018804861389160266]
(W, 0, 1, r, 50):sa=[-13.31322924609375]
(W, 0, 1, r, 75):sa=[-13.326279993713378]
(W, 0, 1, r, 100):sa=[-13.330078125]
(W, 0, 2, d, 0):X=[0]
(W, 0, 2, d, 25):sa=[2.505858281677245]
(W, 0, 2, d, 50):sa=[-12.479001574255372]
(W, 0, 2, d, 75):sa=[-13.323590904431153]
(W, 0, 2, d, 100):sa=[-13.329760635803222]
(W, 0, 2, r, 0):X=[0]
(W, 0, 2, r, 25):sa=[2.5054498234558107]
(W, 0, 2, r, 50):sa=[-12.484208431915283]
(W, 0, 2, r, 75):sa=[-13.32537543423462]
(W, 0, 2, r, 100):sa=[-13.32979206741333]
(W, 0, 3, d, 0):X=[0]
(W, 0, 3, d, 25):sa=[2.9708018629455557]
(W, 0, 3, d, 50):sa=[-12.181434707519532]
(W, 0, 3, d, 75):sa=[-13.275882756469727]
(W, 0, 3, d, 100):sa=[-13.329641900756837]
(W, 0, 3, r, 0):X=[0]
(W, 0, 3, r, 25):sa=[2.970780338668823]
(W, 0, 3, r, 50):sa=[-12.181728851623536]
(W, 0, 3, r, 75):sa=[-13.276076998596192]
(W, 0, 3, r, 100):sa=[-13.329676536254883]
(W, 1, 0, d, 0):X=[0]
(W, 1, 0, d, 25):mc=[-13.174421612788088]
(W, 1, 0, d, 50):mc=[-13.222380607905274]
(W, 1, 0, d, 75):stay=[-13.330078125]
(W, 1, 0, d, 100):stay=[-13.330078125]
(W, 1, 0, r, 0):X=[0]
(W, 1, 0, r, 25):stay=[-13.308260184814454]
(W, 1, 0, r, 50):stay=[-13.314885599853515]
(W, 1, 0, r, 75):stay=[-13.330078125]
(W, 1, 0, r, 100):stay=[-13.330078125]
(W, 1, 1, d, 0):X=[0]
(W, 1, 1, d, 25):sa=[0.026272530419920503]
(W, 1, 1, d, 50):mc=[-13.222380607905274]
(W, 1, 1, d, 75):sa=[-13.324561926708984]
(W, 1, 1, d, 100):sa=[-13.330078125]
(W, 1, 1, r, 0):X=[0]
(W, 1, 1, r, 25):sa=[0.018804861389160266]
(W, 1, 1, r, 50):sa=[-13.31322924609375]
(W, 1, 1, r, 75):sa=[-13.326279993713378]
(W, 1, 1, r, 100):sa=[-13.330078125]
(W, 1, 2, d, 0):X=[0]
(W, 1, 2, d, 25):sa=[2.505858281677245]
(W, 1, 2, d, 50):sa=[-12.479001574255372]
(W, 1, 2, d, 75):sa=[-13.323590904431153]
(W, 1, 2, d, 100):sa=[-13.329760635803222]
(W, 1, 2, r, 0):X=[0]
(W, 1, 2, r, 25):sa=[2.5054498234558107]
(W, 1, 2, r, 50):sa=[-12.484208431915283]
(W, 1, 2, r, 75):sa=[-13.32537543423462]
(W, 1, 2, r, 100):sa=[-13.32979206741333]
(W, 1, 3, d, 0):X=[0]
(W, 1, 3, d, 25):sa=[2.9708018629455557]
(W, 1, 3, d, 50):sa=[-12.181434707519532]
(W, 1, 3, d, 75):sa=[-13.275882756469727]
(W, 1, 3, d, 100):sa=[-13.329641900756837]
(W, 1, 3, r, 0):X=[0]
(W, 1, 3, r, 25):sa=[2.970780338668823]
(W, 1, 3, r, 50):sa=[-12.181728851623536]
(W, 1, 3, r, 75):sa=[-13.276076998596192]
(W, 1, 3, r, 100):sa=[-13.329676536254883]
(W, 2, 0, d, 0):X=[0]
(W, 2, 0, d, 25):mc=[-13.174421612788088]
(W, 2, 0, d, 50):mc=[-13.222380607905274]
(W, 2, 0, d, 75):stay=[-13.330078125]
(W, 2, 0, d, 100):stay=[-13.330078125]
(W, 2, 0, r, 0):X=[0]
(W, 2, 0, r, 25):stay=[-13.308260184814454]
(W, 2, 0, r, 50):stay=[-13.314885599853515]
(W, 2, 0, r, 75):stay=[-13.330078125]
(W, 2, 0, r, 100):stay=[-13.330078125]
(W, 2, 1, d, 0):X=[0]
(W, 2, 1, d, 25):sa=[0.026272530419920503]
(W, 2, 1, d, 50):mc=[-13.222380607905274]
(W, 2, 1, d, 75):sa=[-13.324561926708984]
(W, 2, 1, d, 100):sa=[-13.330078125]
(W, 2, 1, r, 0):X=[0]
(W, 2, 1, r, 25):sa=[0.018804861389160266]
(W, 2, 1, r, 50):sa=[-13.31322924609375]
(W, 2, 1, r, 75):sa=[-13.326279993713378]
(W, 2, 1, r, 100):sa=[-13.330078125]
(W, 2, 2, d, 0):X=[0]
(W, 2, 2, d, 25):sa=[2.505858281677245]
(W, 2, 2, d, 50):sa=[-12.479001574255372]
(W, 2, 2, d, 75):sa=[-13.323590904431153]
(W, 2, 2, d, 100):sa=[-13.329760635803222]
(W, 2, 2, r, 0):X=[0]
(W, 2, 2, r, 25):sa=[2.5054498234558107]
(W, 2, 2, r, 50):sa=[-12.484208431915283]
(W, 2, 2, r, 75):sa=[-13.32537543423462]
(W, 2, 2, r, 100):sa=[-13.32979206741333]
(W, 2, 3, d, 0):X=[0]
(W, 2, 3, d, 25):sa=[2.9708018629455557]
(W, 2, 3, d, 50):sa=[-12.181434707519532]
(W, 2, 3, d, 75):sa=[-13.275882756469727]
(W, 2, 3, d, 100):sa=[-13.329641900756837]
(W, 2, 3, r, 0):X=[0]
(W, 2, 3, r, 25):sa=[2.970780338668823]
(W, 2, 3, r, 50):sa=[-12.181728851623536]
(W, 2, 3, r, 75):sa=[-13.276076998596192]
(W, 2, 3, r, 100):sa=[-13.329676536254883]
iteration= 6
(C, 0, 0, d, 0):X=[0]
(C, 0, 0, d, 25):sb=[-7.858598578827914]
(C, 0, 0, d, 50):sb=[-7.901969046462313]
(C, 0, 0, d, 75):ms=[-13.52281008869968]
(C, 0, 0, d, 100):ms=[-13.52354267913718]
(C, 0, 0, r, 0):X=[0]
(C, 0, 0, r, 25):sb=[-32.098373512279956]
(C, 0, 0, r, 50):sb=[-32.88990967723515]
(C, 0, 0, r, 75):ms=[-33.78098099460599]
(C, 0, 0, r, 100):ms=[-33.78098099460599]
(C, 0, 1, d, 0):X=[0]
(C, 0, 1, d, 25):sa=[13.411889678428937]
(C, 0, 1, d, 50):sb=[-7.901969046462313]
(C, 0, 1, d, 75):mw=[-13.458735804313893]
(C, 0, 1, d, 100):ms=[-13.52354267913718]
(C, 0, 1, r, 0):X=[0]
(C, 0, 1, r, 25):sa=[-20.493548759439683]
(C, 0, 1, r, 50):sb=[-32.88990967723515]
(C, 0, 1, r, 75):mw=[-33.77174421442067]
(C, 0, 1, r, 100):ms=[-33.78098099460599]
(C, 0, 2, d, 0):X=[0]
(C, 0, 2, d, 25):sa=[15.828977106694733]
(C, 0, 2, d, 50):sb=[-7.901969046462313]
(C, 0, 2, d, 75):mw=[-13.457207826672956]
(C, 0, 2, d, 100):mw=[-13.523476516911991]
(C, 0, 2, r, 0):X=[0]
(C, 0, 2, r, 25):sa=[-19.768272350054]
(C, 0, 2, r, 50):sb=[-32.88990967723515]
(C, 0, 2, r, 75):mw=[-33.77151835460984]
(C, 0, 2, r, 100):mw=[-33.780950521951645]
(C, 0, 3, d, 0):X=[0]
(C, 0, 3, d, 25):sa=[16.088779710767366]
(C, 0, 3, d, 50):sb=[-7.901969046462313]
(C, 0, 3, d, 75):mw=[-13.446975298825036]
(C, 0, 3, d, 100):mw=[-13.523451421879871]
(C, 0, 3, r, 0):X=[0]
(C, 0, 3, r, 25):sa=[-19.72294931328795]
(C, 0, 3, r, 50):sb=[-32.88990967723515]
(C, 0, 3, r, 75):mw=[-33.76627878083302]
(C, 0, 3, r, 100):mw=[-33.78093824676606]
(C, 1, 0, d, 0):X=[0]
(C, 1, 0, d, 25):sb=[-7.858598578827914]
(C, 1, 0, d, 50):sb=[-7.901969046462313]
(C, 1, 0, d, 75):ms=[-13.52281008869968]
(C, 1, 0, d, 100):ms=[-13.52354267913718]
(C, 1, 0, r, 0):X=[0]
(C, 1, 0, r, 25):sb=[-32.098373512279956]
(C, 1, 0, r, 50):sb=[-32.88990967723515]
(C, 1, 0, r, 75):ms=[-33.78098099460599]
(C, 1, 0, r, 100):ms=[-33.78098099460599]
(C, 1, 1, d, 0):X=[0]
(C, 1, 1, d, 25):sa=[13.411889678428937]
(C, 1, 1, d, 50):sb=[-7.901969046462313]
(C, 1, 1, d, 75):mw=[-13.458735804313893]
(C, 1, 1, d, 100):ms=[-13.52354267913718]
(C, 1, 1, r, 0):X=[0]
(C, 1, 1, r, 25):sa=[-20.493548759439683]
(C, 1, 1, r, 50):sb=[-32.88990967723515]
(C, 1, 1, r, 75):mw=[-33.77174421442067]
(C, 1, 1, r, 100):ms=[-33.78098099460599]
(C, 1, 2, d, 0):X=[0]
(C, 1, 2, d, 25):sa=[15.828977106694733]
(C, 1, 2, d, 50):sb=[-7.901969046462313]
(C, 1, 2, d, 75):mw=[-13.457207826672956]
(C, 1, 2, d, 100):mw=[-13.523476516911991]
(C, 1, 2, r, 0):X=[0]
(C, 1, 2, r, 25):sa=[-19.768272350054]
(C, 1, 2, r, 50):sb=[-32.88990967723515]
(C, 1, 2, r, 75):mw=[-33.77151835460984]
(C, 1, 2, r, 100):mw=[-33.780950521951645]
(C, 1, 3, d, 0):X=[0]
(C, 1, 3, d, 25):sa=[16.088779710767366]
(C, 1, 3, d, 50):sb=[-7.901969046462313]
(C, 1, 3, d, 75):mw=[-13.446975298825036]
(C, 1, 3, d, 100):mw=[-13.523451421879871]
(C, 1, 3, r, 0):X=[0]
(C, 1, 3, r, 25):sa=[-19.72294931328795]
(C, 1, 3, r, 50):sb=[-32.88990967723515]
(C, 1, 3, r, 75):mw=[-33.76627878083302]
(C, 1, 3, r, 100):mw=[-33.78093824676606]
(C, 2, 0, d, 0):X=[0]
(C, 2, 0, d, 25):sb=[-7.858598578827914]
(C, 2, 0, d, 50):sb=[-7.901969046462313]
(C, 2, 0, d, 75):ms=[-13.52281008869968]
(C, 2, 0, d, 100):ms=[-13.52354267913718]
(C, 2, 0, r, 0):X=[0]
(C, 2, 0, r, 25):sb=[-32.098373512279956]
(C, 2, 0, r, 50):sb=[-32.88990967723515]
(C, 2, 0, r, 75):ms=[-33.78098099460599]
(C, 2, 0, r, 100):ms=[-33.78098099460599]
(C, 2, 1, d, 0):X=[0]
(C, 2, 1, d, 25):sa=[13.411889678428937]
(C, 2, 1, d, 50):sb=[-7.901969046462313]
(C, 2, 1, d, 75):mw=[-13.458735804313893]
(C, 2, 1, d, 100):ms=[-13.52354267913718]
(C, 2, 1, r, 0):X=[0]
(C, 2, 1, r, 25):sa=[-20.493548759439683]
(C, 2, 1, r, 50):sb=[-32.88990967723515]
(C, 2, 1, r, 75):mw=[-33.77174421442067]
(C, 2, 1, r, 100):ms=[-33.78098099460599]
(C, 2, 2, d, 0):X=[0]
(C, 2, 2, d, 25):sa=[15.828977106694733]
(C, 2, 2, d, 50):sb=[-7.901969046462313]
(C, 2, 2, d, 75):mw=[-13.457207826672956]
(C, 2, 2, d, 100):mw=[-13.523476516911991]
(C, 2, 2, r, 0):X=[0]
(C, 2, 2, r, 25):sa=[-19.768272350054]
(C, 2, 2, r, 50):sb=[-32.88990967723515]
(C, 2, 2, r, 75):mw=[-33.77151835460984]
(C, 2, 2, r, 100):mw=[-33.780950521951645]
(C, 2, 3, d, 0):X=[0]
(C, 2, 3, d, 25):sa=[16.088779710767366]
(C, 2, 3, d, 50):sb=[-7.901969046462313]
(C, 2, 3, d, 75):mw=[-13.446975298825036]
(C, 2, 3, d, 100):mw=[-13.523451421879871]
(C, 2, 3, r, 0):X=[0]
(C, 2, 3, r, 25):sa=[-19.72294931328795]
(C, 2, 3, r, 50):sb=[-32.88990967723515]
(C, 2, 3, r, 75):mw=[-33.76627878083302]
(C, 2, 3, r, 100):mw=[-33.78093824676606]
(N, 0, 0, d, 0):X=[0]
(N, 0, 0, d, 25):mc=[-12.949525909220808]
(N, 0, 0, d, 50):mc=[-13.006083090530684]
(N, 0, 0, d, 75):stay=[-13.5883416735766]
(N, 0, 0, d, 100):stay=[-13.589240433627932]
(N, 0, 0, r, 0):X=[0]
(N, 0, 0, r, 25):stay=[-13.342653514037696]
(N, 0, 0, r, 50):stay=[-13.387716580703689]
(N, 0, 0, r, 75):stay=[-13.852241363279445]
(N, 0, 0, r, 100):stay=[-13.852847639353511]
(N, 0, 1, d, 0):X=[0]
(N, 0, 1, d, 25):mc=[-7.6059248549923915]
(N, 0, 1, d, 50):mc=[-13.006083090530684]
(N, 0, 1, d, 75):stay=[-13.509464244354524]
(N, 0, 1, d, 100):stay=[-13.589240433627932]
(N, 0, 1, r, 0):X=[0]
(N, 0, 1, r, 25):mc=[-10.249527657872566]
(N, 0, 1, r, 50):stay=[-13.387716580703689]
(N, 0, 1, r, 75):stay=[-13.791509275556624]
(N, 0, 1, r, 100):stay=[-13.852847639353511]
(N, 0, 2, d, 0):X=[0]
(N, 0, 2, d, 25):mc=[-7.137701084665011]
(N, 0, 2, d, 50):mc=[-13.006083090530684]
(N, 0, 2, d, 75):stay=[-13.507814889910374]
(N, 0, 2, d, 100):stay=[-13.589240402013628]
(N, 0, 2, r, 0):X=[0]
(N, 0, 2, r, 25):mc=[-9.895594843420632]
(N, 0, 2, r, 50):stay=[-13.387716580703689]
(N, 0, 2, r, 75):stay=[-13.790286193123357]
(N, 0, 2, r, 100):stay=[-13.852847560317752]
(N, 0, 3, d, 0):X=[0]
(N, 0, 3, d, 25):mc=[-7.0910832284119465]
(N, 0, 3, d, 50):mc=[-13.006083090530684]
(N, 0, 3, d, 75):stay=[-13.507781869463534]
(N, 0, 3, d, 100):stay=[-13.589240402013628]
(N, 0, 3, r, 0):X=[0]
(N, 0, 3, r, 25):mc=[-9.862805521522164]
(N, 0, 3, r, 50):stay=[-13.387716580703689]
(N, 0, 3, r, 75):stay=[-13.790262647914592]
(N, 0, 3, r, 100):stay=[-13.852847560317752]
(N, 1, 0, d, 0):X=[0]
(N, 1, 0, d, 25):um=[-11.976136364489038]
(N, 1, 0, d, 50):mc=[-13.006083090530684]
(N, 1, 0, d, 75):um=[-13.390714718752685]
(N, 1, 0, d, 100):um=[-13.409811007121473]
(N, 1, 0, r, 0):X=[0]
(N, 1, 0, r, 25):um=[-12.178831402736146]
(N, 1, 0, r, 50):um=[-13.298729126968723]
(N, 1, 0, r, 75):um=[-13.411879594222109]
(N, 1, 0, r, 100):um=[-13.429580703796661]
(N, 1, 1, d, 0):X=[0]
(N, 1, 1, d, 25):mc=[-7.6059248549923915]
(N, 1, 1, d, 50):mc=[-13.006083090530684]
(N, 1, 1, d, 75):um=[-13.390521108602574]
(N, 1, 1, d, 100):um=[-13.409811007121473]
(N, 1, 1, r, 0):X=[0]
(N, 1, 1, r, 25):mc=[-10.249527657872566]
(N, 1, 1, r, 50):um=[-13.298729126968723]
(N, 1, 1, r, 75):um=[-13.411702052312535]
(N, 1, 1, r, 100):um=[-13.429580703796661]
(N, 1, 2, d, 0):X=[0]
(N, 1, 2, d, 25):mc=[-7.137701084665011]
(N, 1, 2, d, 50):mc=[-13.006083090530684]
(N, 1, 2, d, 75):um=[-13.390517543151399]
(N, 1, 2, d, 100):um=[-13.409811007121473]
(N, 1, 2, r, 0):X=[0]
(N, 1, 2, r, 25):mc=[-9.895594843420632]
(N, 1, 2, r, 50):um=[-13.298729126968723]
(N, 1, 2, r, 75):um=[-13.411698826148601]
(N, 1, 2, r, 100):um=[-13.429580703796661]
(N, 1, 3, d, 0):X=[0]
(N, 1, 3, d, 25):mc=[-7.0910832284119465]
(N, 1, 3, d, 50):mc=[-13.006083090530684]
(N, 1, 3, d, 75):um=[-13.390517543151399]
(N, 1, 3, d, 100):um=[-13.409811007121473]
(N, 1, 3, r, 0):X=[0]
(N, 1, 3, r, 25):mc=[-9.862805521522164]
(N, 1, 3, r, 50):um=[-13.298729126968723]
(N, 1, 3, r, 75):um=[-13.411698826148601]
(N, 1, 3, r, 100):um=[-13.429580703796661]
(N, 2, 0, d, 0):X=[0]
(N, 2, 0, d, 25):um=[-11.976136364489038]
(N, 2, 0, d, 50):mc=[-13.006083090530684]
(N, 2, 0, d, 75):um=[-13.348110814972472]
(N, 2, 0, d, 100):um=[-13.352746835594482]
(N, 2, 0, r, 0):X=[0]
(N, 2, 0, r, 25):um=[-12.178831402736146]
(N, 2, 0, r, 50):um=[-13.287596827652756]
(N, 2, 0, r, 75):um=[-13.349697728956755]
(N, 2, 0, r, 100):um=[-13.354229317874145]
(N, 2, 1, d, 0):X=[0]
(N, 2, 1, d, 25):mc=[-7.6059248549923915]
(N, 2, 1, d, 50):mc=[-13.006083090530684]
(N, 2, 1, d, 75):um=[-13.348110507241852]
(N, 2, 1, d, 100):um=[-13.352746835594482]
(N, 2, 1, r, 0):X=[0]
(N, 2, 1, r, 25):mc=[-10.249527657872566]
(N, 2, 1, r, 50):um=[-13.287596827652756]
(N, 2, 1, r, 75):um=[-13.34969743123619]
(N, 2, 1, r, 100):um=[-13.354229317874145]
(N, 2, 2, d, 0):X=[0]
(N, 2, 2, d, 25):mc=[-7.137701084665011]
(N, 2, 2, d, 50):mc=[-13.006083090530684]
(N, 2, 2, d, 75):um=[-13.348110507241852]
(N, 2, 2, d, 100):um=[-13.352746835594482]
(N, 2, 2, r, 0):X=[0]
(N, 2, 2, r, 25):mc=[-9.895594843420632]
(N, 2, 2, r, 50):um=[-13.287596827652756]
(N, 2, 2, r, 75):um=[-13.34969743123619]
(N, 2, 2, r, 100):um=[-13.354229317874145]
(N, 2, 3, d, 0):X=[0]
(N, 2, 3, d, 25):mc=[-7.0910832284119465]
(N, 2, 3, d, 50):mc=[-13.006083090530684]
(N, 2, 3, d, 75):um=[-13.348110507241852]
(N, 2, 3, d, 100):um=[-13.352746835594482]
(N, 2, 3, r, 0):X=[0]
(N, 2, 3, r, 25):mc=[-9.862805521522164]
(N, 2, 3, r, 50):um=[-13.287596827652756]
(N, 2, 3, r, 75):um=[-13.34969743123619]
(N, 2, 3, r, 100):um=[-13.354229317874145]
(S, 0, 0, d, 0):X=[0]
(S, 0, 0, d, 25):mc=[-12.949525909220808]
(S, 0, 0, d, 50):mc=[-13.006083090530684]
(S, 0, 0, d, 75):gm=[-13.33251953125]
(S, 0, 0, d, 100):gm=[-13.33251953125]
(S, 0, 0, r, 0):X=[0]
(S, 0, 0, r, 25):gm=[-13.277996431879059]
(S, 0, 0, r, 50):gm=[-13.285999547430817]
(S, 0, 0, r, 75):gm=[-13.33251953125]
(S, 0, 0, r, 100):gm=[-13.33251953125]
(S, 0, 1, d, 0):X=[0]
(S, 0, 1, d, 25):mc=[-7.6059248549923915]
(S, 0, 1, d, 50):mc=[-13.006083090530684]
(S, 0, 1, d, 75):gm=[-13.33251953125]
(S, 0, 1, d, 100):gm=[-13.33251953125]
(S, 0, 1, r, 0):X=[0]
(S, 0, 1, r, 25):mc=[-10.249527657872566]
(S, 0, 1, r, 50):gm=[-13.285999547430817]
(S, 0, 1, r, 75):gm=[-13.33251953125]
(S, 0, 1, r, 100):gm=[-13.33251953125]
(S, 0, 2, d, 0):X=[0]
(S, 0, 2, d, 25):mc=[-7.137701084665011]
(S, 0, 2, d, 50):mc=[-13.006083090530684]
(S, 0, 2, d, 75):gm=[-13.33251953125]
(S, 0, 2, d, 100):gm=[-13.33251953125]
(S, 0, 2, r, 0):X=[0]
(S, 0, 2, r, 25):mc=[-9.895594843420632]
(S, 0, 2, r, 50):gm=[-13.285999547430817]
(S, 0, 2, r, 75):gm=[-13.33251953125]
(S, 0, 2, r, 100):gm=[-13.33251953125]
(S, 0, 3, d, 0):X=[0]
(S, 0, 3, d, 25):mc=[-7.0910832284119465]
(S, 0, 3, d, 50):mc=[-13.006083090530684]
(S, 0, 3, d, 75):gm=[-13.33251953125]
(S, 0, 3, d, 100):gm=[-13.33251953125]
(S, 0, 3, r, 0):X=[0]
(S, 0, 3, r, 25):mc=[-9.862805521522164]
(S, 0, 3, r, 50):gm=[-13.285999547430817]
(S, 0, 3, r, 75):gm=[-13.33251953125]
(S, 0, 3, r, 100):gm=[-13.33251953125]
(S, 1, 0, d, 0):X=[0]
(S, 1, 0, d, 25):mc=[-12.949525909220808]
(S, 1, 0, d, 50):mc=[-13.006083090530684]
(S, 1, 0, d, 75):gm=[-13.33251953125]
(S, 1, 0, d, 100):gm=[-13.33251953125]
(S, 1, 0, r, 0):X=[0]
(S, 1, 0, r, 25):gm=[-13.277996431879059]
(S, 1, 0, r, 50):gm=[-13.285999547430817]
(S, 1, 0, r, 75):gm=[-13.33251953125]
(S, 1, 0, r, 100):gm=[-13.33251953125]
(S, 1, 1, d, 0):X=[0]
(S, 1, 1, d, 25):mc=[-7.6059248549923915]
(S, 1, 1, d, 50):mc=[-13.006083090530684]
(S, 1, 1, d, 75):gm=[-13.33251953125]
(S, 1, 1, d, 100):gm=[-13.33251953125]
(S, 1, 1, r, 0):X=[0]
(S, 1, 1, r, 25):mc=[-10.249527657872566]
(S, 1, 1, r, 50):gm=[-13.285999547430817]
(S, 1, 1, r, 75):gm=[-13.33251953125]
(S, 1, 1, r, 100):gm=[-13.33251953125]
(S, 1, 2, d, 0):X=[0]
(S, 1, 2, d, 25):mc=[-7.137701084665011]
(S, 1, 2, d, 50):mc=[-13.006083090530684]
(S, 1, 2, d, 75):gm=[-13.33251953125]
(S, 1, 2, d, 100):gm=[-13.33251953125]
(S, 1, 2, r, 0):X=[0]
(S, 1, 2, r, 25):mc=[-9.895594843420632]
(S, 1, 2, r, 50):gm=[-13.285999547430817]
(S, 1, 2, r, 75):gm=[-13.33251953125]
(S, 1, 2, r, 100):gm=[-13.33251953125]
(S, 1, 3, d, 0):X=[0]
(S, 1, 3, d, 25):mc=[-7.0910832284119465]
(S, 1, 3, d, 50):mc=[-13.006083090530684]
(S, 1, 3, d, 75):gm=[-13.33251953125]
(S, 1, 3, d, 100):gm=[-13.33251953125]
(S, 1, 3, r, 0):X=[0]
(S, 1, 3, r, 25):mc=[-9.862805521522164]
